timestamp,local_atm,sea_level_atm,precipitation,temperature,dew_point,vapor_pressure,humidity,wind_speed,wind_direction,sunshine_duration,total_solar_radiation,snowfall,snow_depth,weather,cloudiness,visibility
2018-06-25 01:00:00+09:00,1005.0,1007.8,--,20.4,20.4,24.0,100,1.7,南,,,×,×,,,
2018-06-25 02:00:00+09:00,1005.0,1007.8,--,20.1,20.1,23.5,100,1.2,南,,,×,×,,,
2018-06-25 03:00:00+09:00,1005.2,1008.0,--,19.9,19.9,23.2,100,0.8,西,,,×,×,,10-,15.0
2018-06-25 04:00:00+09:00,1005.4,1008.2,--,19.9,19.9,23.2,100,0.5,南西,,0.0,×,×,,,
2018-06-25 05:00:00+09:00,1006.3,1009.1,--,19.7,19.7,23.0,100,0.9,南,0.0,0.02,×,×,,,
2018-06-25 06:00:00+09:00,1006.9,1009.7,--,21.3,21.0,24.8,98,1.9,北西,0.7,0.37,×,×,,7,20.0
2018-06-25 07:00:00+09:00,1007.7,1010.5,--,23.1,19.1,22.1,78,0.6,北北西,1.0,0.93,×,×,,,
2018-06-25 08:00:00+09:00,1008.2,1011.0,--,25.9,18.6,21.4,64,0.7,西,1.0,1.77,×,×,,,
2018-06-25 09:00:00+09:00,1008.4,1011.1,--,28.1,20.1,23.6,62,0.9,北北東,1.0,2.39,×,×,,0+,20.0
2018-06-25 10:00:00+09:00,1008.6,1011.3,--,30.1,21.5,25.6,60,1.6,南東,1.0,2.9,×,×,,,
2018-06-25 11:00:00+09:00,1008.3,1011.0,--,30.4,19.5,22.6,52,2.1,南南東,1.0,3.25,×,×,,,
2018-06-25 12:00:00+09:00,1008.1,1010.8,--,31.4,20.4,23.9,52,3.2,南南東,1.0,3.34,×,×,,0+,20.0
2018-06-25 13:00:00+09:00,1007.8,1010.5,--,31.5,18.8,21.7,47,2.7,南南東,1.0,3.24,×,×,,,
2018-06-25 14:00:00+09:00,1008.0,1010.7,--,32.2,19.5,22.6,47,4.0,南南東,1.0,2.99,×,×,,,
2018-06-25 15:00:00+09:00,1007.8,1010.5,--,31.7,18.3,21.0,45,5.1,南南東,1.0,2.54,×,×,,0+,20.0
2018-06-25 16:00:00+09:00,1007.9,1010.6,--,31.8,18.1,20.7,44,3.7,南東,1.0,1.95,×,×,,,
2018-06-25 17:00:00+09:00,1008.0,1010.7,--,31.0,18.4,21.1,47,3.6,南南東,1.0,1.28,×,×,,,
2018-06-25 18:00:00+09:00,1008.7,1011.4,--,28.9,20.6,24.3,61,3.5,南東,1.0,0.59,×,×,,0+,20.0
2018-06-25 19:00:00+09:00,1009.5,1012.2,--,27.4,19.2,22.3,61,2.8,南東,0.2,0.11,×,×,,,
2018-06-25 20:00:00+09:00,1010.3,1013.1,--,26.3,19.0,21.9,64,2.4,南南東,,0.0,×,×,,,
2018-06-25 21:00:00+09:00,1011.4,1014.2,--,25.3,20.8,24.5,76,4.3,南東,,,×,×,,1,20.0
2018-06-25 22:00:00+09:00,1011.8,1014.6,--,24.4,20.3,23.8,78,2.4,南東,,,×,×,,,
2018-06-25 23:00:00+09:00,1012.4,1015.2,--,23.8,21.5,25.7,87,2.5,北東,,,×,×,,,
2018-06-26 00:00:00+09:00,1012.6,1015.4,--,23.4,21.5,25.6,89,3.1,北東,,,×,×,,,
