timestamp,local_atm,sea_level_atm,precipitation,temperature,dew_point,vapor_pressure,humidity,wind_speed,wind_direction,sunshine_duration,total_solar_radiation,snowfall,snow_depth,weather,cloudiness,visibility
2018-09-20 01:00:00+09:00,1011.9,1014.7,--,20.3,17.7,20.2,85,0.5,南南西,,,×,×,,,
2018-09-20 02:00:00+09:00,1011.9,1014.7,--,21.1,16.7,19.0,76,2.0,北北東,,,×,×,,,
2018-09-20 03:00:00+09:00,1011.8,1014.6,--,20.5,15.9,18.1,75,1.7,東,,,×,×,,10-,20.0
2018-09-20 04:00:00+09:00,1012.1,1014.9,--,21.6,14.8,16.8,65,1.8,東南東,,,×,×,,,
2018-09-20 05:00:00+09:00,1012.4,1015.2,--,20.6,15.2,17.2,71,1.6,北北東,,0.0,×,×,,,
2018-09-20 06:00:00+09:00,1012.4,1015.2,0.0,20.7,16.1,18.3,75,1.3,北北西,0.0,0.02,×,×,,10-,20.0
2018-09-20 07:00:00+09:00,1012.8,1015.6,--,20.9,16.9,19.3,78,1.3,北北東,0.0,0.13,×,×,,,
2018-09-20 08:00:00+09:00,1012.9,1015.7,--,21.4,18.0,20.6,81,1.8,北北東,0.0,0.33,×,×,,,
2018-09-20 09:00:00+09:00,1013.1,1015.9,--,22.2,18.2,20.9,78,2.4,北西,0.0,0.63,×,×,,10,20.0
2018-09-20 10:00:00+09:00,1013.1,1015.9,0.0,22.2,17.6,20.1,75,1.2,北西,0.0,0.79,×,×,,,
2018-09-20 11:00:00+09:00,1012.5,1015.3,0.0,22.9,17.2,19.6,70,1.0,東北東,0.0,0.96,×,×,,,
2018-09-20 12:00:00+09:00,1012.1,1014.9,0.0,23.2,16.7,19.1,67,2.0,北北西,0.0,0.73,×,×,,10,15.0
2018-09-20 13:00:00+09:00,1011.0,1013.8,0.0,23.2,17.0,19.3,68,1.7,北北西,0.0,0.85,×,×,,,
2018-09-20 14:00:00+09:00,1010.9,1013.7,0.0,20.8,18.7,21.6,88,0.8,西,0.0,0.34,×,×,,,
2018-09-20 15:00:00+09:00,1011.2,1014.0,2.0,20.2,19.4,22.5,95,2.1,北北西,0.0,0.12,×,×,,10,6.0
2018-09-20 16:00:00+09:00,1011.8,1014.6,7.0,19.9,19.8,23.0,99,1.9,北,0.0,0.04,×,×,,,
2018-09-20 17:00:00+09:00,1012.7,1015.6,15.5,18.7,18.4,21.1,98,2.4,北,0.0,0.03,×,×,,,
2018-09-20 18:00:00+09:00,1013.1,1016.0,1.5,18.7,18.2,20.9,97,2.6,北,0.0,0.01,×,×,,10,8.0
2018-09-20 19:00:00+09:00,1013.8,1016.7,0.5,17.6,17.1,19.5,97,3.8,北北東,,0.0,×,×,,,
2018-09-20 20:00:00+09:00,1013.9,1016.8,1.0,17.1,17.0,19.3,99,3.7,北北東,,,×,×,,,
2018-09-20 21:00:00+09:00,1013.6,1016.5,2.0,16.9,16.8,19.1,99,2.8,北,,,×,×,,10,8.0
2018-09-20 22:00:00+09:00,1013.2,1016.1,1.5,16.2,16.2,18.4,100,3.3,北北西,,,×,×,,,
2018-09-20 23:00:00+09:00,1013.0,1015.9,3.5,15.6,15.6,17.7,100,3.2,北北西,,,×,×,,,
2018-09-21 00:00:00+09:00,1012.7,1015.6,6.0,15.7,15.7,17.8,100,3.6,北北西,,,×,×,,,
