timestamp,local_atm,sea_level_atm,precipitation,temperature,dew_point,vapor_pressure,humidity,wind_speed,wind_direction,sunshine_duration,total_solar_radiation,snowfall,snow_depth,weather,cloudiness,visibility
2018-06-29 01:00:00+09:00,1005.2,1008.0,--,25.7,21.6,25.8,78,8.4,南,,,×,×,,,
2018-06-29 02:00:00+09:00,1005.2,1008.0,--,25.5,21.8,26.1,80,7.6,南,,,×,×,,,
2018-06-29 03:00:00+09:00,1005.5,1008.3,--,25.5,21.6,25.8,79,7.5,南,,,×,×,,8.0,20.0
2018-06-29 04:00:00+09:00,1005.8,1008.6,--,25.7,21.6,25.8,78,7.3,南,,0.0,×,×,,,
2018-06-29 05:00:00+09:00,1006.7,1009.5,--,25.6,21.9,26.3,80,6.0,南,0.0,0.02,×,×,,,
2018-06-29 06:00:00+09:00,1007.5,1010.3,--,25.8,22.3,26.9,81,6.2,南,0.7,0.29,×,×,,7.0,25.0
2018-06-29 07:00:00+09:00,1007.5,1010.2,--,28.0,23.4,28.7,76,6.4,南,1.0,0.94,×,×,,,
2018-06-29 08:00:00+09:00,1007.8,1010.5,--,28.4,22.6,27.5,71,8.2,南南西,1.0,1.81,×,×,,,
2018-06-29 09:00:00+09:00,1007.9,1010.6,--,29.7,23.4,28.8,69,8.1,南,1.0,2.38,×,×,,4.0,30.0
2018-06-29 10:00:00+09:00,1008.1,1010.8,--,30.3,22.7,27.6,64,8.2,南,1.0,2.9,×,×,,,
2018-06-29 11:00:00+09:00,1008.1,1010.8,--,31.3,22.9,27.9,61,8.7,南,1.0,3.21,×,×,,,
2018-06-29 12:00:00+09:00,1008.2,1010.9,--,31.6,22.6,27.4,59,7.4,南南西,1.0,3.35,×,×,,2.0,30.0
2018-06-29 13:00:00+09:00,1008.0,1010.7,--,31.8,22.5,27.3,58,7.3,南,0.9,3.2,×,×,,,
2018-06-29 14:00:00+09:00,1007.5,1010.2,--,32.2,22.9,27.9,58,7.8,南南東,1.0,3.2,×,×,,,
2018-06-29 15:00:00+09:00,1007.7,1010.4,--,31.7,23.3,28.5,61,5.8,南,1.0,2.75,×,×,,1.0,30.0
2018-06-29 16:00:00+09:00,1008.3,1011.0,--,30.6,22.0,26.4,60,8.2,南南西,1.0,2.08,×,×,,,
2018-06-29 17:00:00+09:00,1008.4,1011.1,--,30.2,22.1,26.6,62,7.8,南南西,1.0,1.47,×,×,,,
2018-06-29 18:00:00+09:00,1009.2,1011.9,--,28.6,23.1,28.2,72,6.4,南,0.9,0.7,×,×,,1.0,30.0
2018-06-29 19:00:00+09:00,1009.4,1012.1,--,27.8,23.0,28.0,75,5.4,南南西,0.3,0.09,×,×,,,
2018-06-29 20:00:00+09:00,1010.1,1012.9,--,27.1,23.4,28.7,80,4.0,南,,0.0,×,×,,,
2018-06-29 21:00:00+09:00,1011.3,1014.1,--,26.7,23.6,29.1,83,5.1,南,,,×,×,,3.0,30.0
2018-06-29 22:00:00+09:00,1011.7,1014.5,--,26.3,23.8,29.4,86,5.0,南,,,×,×,,,
2018-06-29 23:00:00+09:00,1011.8,1014.6,--,25.9,24.0,29.8,89,5.3,南,,,×,×,,,
2018-06-30 00:00:00+09:00,1011.6,1014.4,--,25.9,24.0,29.8,89,6.4,南,,,×,×,,,
