timestamp,local_atm,sea_level_atm,precipitation,temperature,dew_point,vapor_pressure,humidity,wind_speed,wind_direction,sunshine_duration,total_solar_radiation,snowfall,snow_depth,weather,cloudiness,visibility
2018-08-31 01:00:00+09:00,1006.8,1009.5,--,27.5,23.7,29.4,80,2.2,南南西,,,×,×,,,
2018-08-31 02:00:00+09:00,1006.3,1009.0,--,26.9,23.8,29.4,83,1.4,南西,,,×,×,,,
2018-08-31 03:00:00+09:00,1005.8,1008.5,--,27.0,23.9,29.6,83,1.2,南西,,,×,×,,9,20.0
2018-08-31 04:00:00+09:00,1005.8,1008.6,--,26.2,24.1,29.9,88,1.2,南西,,,×,×,,,
2018-08-31 05:00:00+09:00,1005.9,1008.7,--,25.5,23.9,29.7,91,1.0,南南東,,0.0,×,×,,,
2018-08-31 06:00:00+09:00,1006.0,1008.8,--,25.7,24.3,30.4,92,0.8,北西,0.3,0.09,×,×,,4,20.0
2018-08-31 07:00:00+09:00,1005.6,1008.3,--,28.3,24.5,30.8,80,1.3,南,1.0,0.69,×,×,,,
2018-08-31 08:00:00+09:00,1006.0,1008.7,--,30.3,24.2,30.2,70,1.9,南,1.0,1.34,×,×,,,
2018-08-31 09:00:00+09:00,1006.2,1008.9,--,31.3,23.9,29.7,65,2.1,南西,1.0,1.99,×,×,,9,20.0
2018-08-31 10:00:00+09:00,1005.3,1008.0,--,32.7,23.6,29.2,59,2.3,南南東,1.0,2.49,×,×,,,
2018-08-31 11:00:00+09:00,1004.7,1007.4,--,33.6,23.9,29.7,57,2.8,南南東,1.0,2.72,×,×,,,
2018-08-31 12:00:00+09:00,1004.0,1006.7,--,34.4,24.4,30.5,56,4.7,南東,1.0,2.86,×,×,,10-,20.0
2018-08-31 13:00:00+09:00,1003.7,1006.4,--,34.5,24.1,30.1,55,3.7,南,1.0,2.84,×,×,,,
2018-08-31 14:00:00+09:00,1003.0,1005.7,--,34.4,25.5,32.7,60,5.3,南東,1.0,2.93,×,×,,,
2018-08-31 15:00:00+09:00,1002.5,1005.2,--,33.0,24.8,31.2,62,3.9,南,0.7,1.68,×,×,,10-,20.0
2018-08-31 16:00:00+09:00,1002.2,1004.9,1.0,29.3,28.4,38.7,95,1.7,南,0.1,0.56,×,×,,,
2018-08-31 17:00:00+09:00,1004.2,1006.9,--,28.2,23.6,29.1,76,4.0,北北東,0.5,0.82,×,×,,,
2018-08-31 18:00:00+09:00,1005.1,1007.8,--,26.3,22.4,27.0,79,4.1,北東,0.0,0.17,×,×,,10-,20.0
2018-08-31 19:00:00+09:00,1006.5,1009.3,0.0,26.2,22.7,27.6,81,3.7,北東,0.0,0.0,×,×,,,
2018-08-31 20:00:00+09:00,1006.8,1009.6,0.0,25.4,22.9,27.9,86,1.2,南東,,,×,×,,,
2018-08-31 21:00:00+09:00,1006.7,1009.5,--,25.4,23.1,28.2,87,1.8,南,,,×,×,,9,20.0
2018-08-31 22:00:00+09:00,1006.8,1009.6,--,25.6,22.5,27.3,83,2.1,南,,,×,×,,,
2018-08-31 23:00:00+09:00,1005.7,1008.5,--,26.2,22.9,27.9,82,4.0,南東,,,×,×,,,
2018-09-01 00:00:00+09:00,1005.1,1007.9,--,25.1,23.5,29.0,91,1.1,南東,,,×,×,,,
