timestamp,local_atm,sea_level_atm,precipitation,temperature,relative_humidity,ave_wind_speed,wind_direction_ave,max_wind_speed,wind_direction_max,sunshine_duration
2018-08-03 00:10:00+09:00,1002.9,1005.6,--,28.0,84,1.8,南南東,2.7,南南東,
2018-08-03 00:20:00+09:00,1002.9,1005.6,--,28.0,86,1.4,南,2.4,南,
2018-08-03 00:30:00+09:00,1002.9,1005.6,--,27.9,86,1.3,南南東,1.7,南南東,
2018-08-03 00:40:00+09:00,1002.8,1005.5,--,27.9,87,1.6,南,2.1,南,
2018-08-03 00:50:00+09:00,1002.7,1005.4,--,27.8,88,1.6,南,2.1,南,
2018-08-03 01:00:00+09:00,1002.8,1005.5,--,27.7,88,1.9,南,2.4,南南東,
2018-08-03 01:10:00+09:00,1002.7,1005.4,--,27.8,89,2.0,南,2.6,南,
2018-08-03 01:20:00+09:00,1002.8,1005.5,--,27.5,90,2.2,南,2.6,南,
2018-08-03 01:30:00+09:00,1002.8,1005.5,--,27.6,89,1.4,南,2.2,南,
2018-08-03 01:40:00+09:00,1002.8,1005.5,--,27.6,89,1.4,南,1.7,南,
2018-08-03 01:50:00+09:00,1002.8,1005.5,--,27.7,91,1.4,南,1.6,南南東,
2018-08-03 02:00:00+09:00,1002.8,1005.5,--,27.6,91,1.2,南南東,1.4,南南東,
2018-08-03 02:10:00+09:00,1002.8,1005.5,--,27.5,91,1.4,南南東,1.7,南南東,
2018-08-03 02:20:00+09:00,1002.8,1005.5,--,27.6,91,1.4,南南東,1.7,南南東,
2018-08-03 02:30:00+09:00,1002.8,1005.5,--,27.5,91,1.8,南南東,2.1,南南東,
2018-08-03 02:40:00+09:00,1002.8,1005.5,--,27.6,89,1.7,南南東,2.1,南東,
2018-08-03 02:50:00+09:00,1002.8,1005.5,--,27.8,87,1.7,南東,2.2,南東,
2018-08-03 03:00:00+09:00,1002.7,1005.4,--,27.6,90,1.7,東南東,3.0,東南東,
2018-08-03 03:10:00+09:00,1002.8,1005.5,--,27.9,89,2.4,東南東,3.4,東南東,
2018-08-03 03:20:00+09:00,1002.9,1005.6,--,27.5,91,0.7,東,1.7,東,
2018-08-03 03:30:00+09:00,1002.9,1005.6,--,27.5,89,1.2,北東,2.6,東,
2018-08-03 03:40:00+09:00,1003.0,1005.7,--,27.5,89,1.5,東北東,2.6,北東,
2018-08-03 03:50:00+09:00,1003.0,1005.7,--,27.6,89,1.6,東北東,2.6,東北東,
2018-08-03 04:00:00+09:00,1003.0,1005.7,--,27.9,88,1.5,北東,2.5,東北東,
2018-08-03 04:10:00+09:00,1003.0,1005.7,--,28.0,87,1.7,東,3.0,東南東,
2018-08-03 04:20:00+09:00,1003.0,1005.7,--,28.1,86,1.9,東,3.6,東,
2018-08-03 04:30:00+09:00,1003.1,1005.8,--,28.0,87,1.7,北東,2.7,東北東,
2018-08-03 04:40:00+09:00,1003.1,1005.8,--,28.2,85,1.8,北東,2.7,東北東,
2018-08-03 04:50:00+09:00,1003.2,1005.9,--,28.1,86,1.4,北東,2.2,東北東,
2018-08-03 05:00:00+09:00,1003.3,1006.0,--,27.9,87,1.7,北東,2.6,東北東,0.0
2018-08-03 05:10:00+09:00,1003.4,1006.1,--,28.2,84,2.1,北北東,3.4,北東,0.0
2018-08-03 05:20:00+09:00,1003.4,1006.1,--,28.4,84,1.8,北,3.2,北北東,0.0
2018-08-03 05:30:00+09:00,1003.5,1006.2,--,28.4,83,2.0,北北東,3.4,北北東,0.0
2018-08-03 05:40:00+09:00,1003.6,1006.3,--,28.3,84,1.5,北北東,3.0,北東,0.0
2018-08-03 05:50:00+09:00,1003.7,1006.4,--,28.4,82,2.1,北東,3.7,北北東,0.0
2018-08-03 06:00:00+09:00,1003.6,1006.3,--,28.6,80,2.0,東北東,3.6,東北東,9.0
2018-08-03 06:10:00+09:00,1003.7,1006.4,--,28.7,82,1.8,北,3.3,北西,10.0
2018-08-03 06:20:00+09:00,1003.6,1006.3,--,29.0,83,1.3,北北東,2.7,北北西,10.0
2018-08-03 06:30:00+09:00,1003.7,1006.4,--,28.9,81,1.1,北北西,2.0,西,10.0
2018-08-03 06:40:00+09:00,1003.9,1006.6,--,28.9,80,1.5,北北西,2.6,北,10.0
2018-08-03 06:50:00+09:00,1004.0,1006.7,--,29.1,79,1.4,北北西,3.0,北西,8.0
2018-08-03 07:00:00+09:00,1004.0,1006.7,--,29.2,77,2.1,北西,3.9,北北西,9.0
2018-08-03 07:10:00+09:00,1004.0,1006.7,--,29.7,80,1.0,北北東,2.3,北東,9.0
2018-08-03 07:20:00+09:00,1004.1,1006.8,--,29.7,77,0.9,北東,2.5,北北東,8.0
2018-08-03 07:30:00+09:00,1004.1,1006.8,--,30.0,75,1.0,北,2.7,北西,10.0
2018-08-03 07:40:00+09:00,1004.1,1006.8,--,30.2,75,1.8,北東,3.3,北北東,10.0
2018-08-03 07:50:00+09:00,1004.1,1006.8,--,30.5,72,1.4,北,2.6,北東,10.0
2018-08-03 08:00:00+09:00,1004.1,1006.8,--,30.7,73,1.4,北東,3.2,北西,9.0
2018-08-03 08:10:00+09:00,1004.1,1006.8,--,31.0,70,2.1,西北西,3.8,西北西,10.0
2018-08-03 08:20:00+09:00,1004.0,1006.7,--,31.0,68,1.8,北北東,3.6,北東,10.0
2018-08-03 08:30:00+09:00,1004.0,1006.7,--,31.7,69,1.3,北北東,3.2,北北西,10.0
2018-08-03 08:40:00+09:00,1004.0,1006.7,--,31.9,66,1.4,北西,3.2,北北西,10.0
2018-08-03 08:50:00+09:00,1004.0,1006.7,--,31.4,67,1.5,北,3.9,東北東,7.0
2018-08-03 09:00:00+09:00,1004.0,1006.7,--,31.4,63,1.5,東,3.4,東北東,3.0
2018-08-03 09:10:00+09:00,1003.9,1006.6,--,32.3,65,1.3,北北西,3.0,北北東,9.0
2018-08-03 09:20:00+09:00,1003.9,1006.6,--,32.1,63,1.0,北北東,2.2,北,10.0
2018-08-03 09:30:00+09:00,1003.8,1006.5,--,32.9,62,1.2,東,3.3,東北東,10.0
2018-08-03 09:40:00+09:00,1003.7,1006.4,--,32.5,61,1.8,南南東,3.1,南東,10.0
2018-08-03 09:50:00+09:00,1003.6,1006.3,--,32.7,64,1.4,西,2.7,南南西,10.0
2018-08-03 10:00:00+09:00,1003.5,1006.2,--,33.4,62,1.4,南,2.5,南南東,10.0
2018-08-03 10:10:00+09:00,1003.4,1006.1,--,33.8,63,1.0,南南西,2.3,西,10.0
2018-08-03 10:20:00+09:00,1003.4,1006.1,--,34.3,61,1.0,西,2.8,北西,10.0
2018-08-03 10:30:00+09:00,1003.4,1006.1,--,33.2,63,1.3,南,2.6,南南東,1.0
2018-08-03 10:40:00+09:00,1003.3,1006.0,--,33.5,64,1.3,東南東,3.2,北,2.0
2018-08-03 10:50:00+09:00,1003.2,1005.9,--,33.8,58,1.3,北北東,3.7,北北東,8.0
2018-08-03 11:00:00+09:00,1003.2,1005.9,--,34.2,60,1.4,東南東,2.8,北北東,6.0
2018-08-03 11:10:00+09:00,1003.1,1005.8,--,33.7,67,1.7,南,3.8,南南西,0.0
2018-08-03 11:20:00+09:00,1003.1,1005.8,--,33.3,65,1.9,南南東,3.7,南東,1.0
