timestamp,local_atm,sea_level_atm,precipitation,temperature,relative_humidity,ave_wind_speed,wind_direction_ave,max_wind_speed,wind_direction_max,sunshine_duration
2018-06-22 00:10:00+09:00,1002.2,1005.0,--,20.2,100,1.1,北北西,1.5,北西,
2018-06-22 00:20:00+09:00,1002.1,1004.9,--,20.2,100,1.7,北西,2.3,北西,
2018-06-22 00:30:00+09:00,1002.1,1004.9,--,20.2,100,1.7,北西,2.2,北西,
2018-06-22 00:40:00+09:00,1002.0,1004.8,--,20.1,100,1.5,北西,1.7,西北西,
2018-06-22 00:50:00+09:00,1002.0,1004.8,--,20.1,100,1.8,北西,2.3,西北西,
2018-06-22 01:00:00+09:00,1001.9,1004.7,--,20.2,100,1.8,北西,2.1,北西,
2018-06-22 01:10:00+09:00,1002.0,1004.8,--,20.1,100,1.3,北西,1.9,北北西,
2018-06-22 01:20:00+09:00,1002.0,1004.8,--,20.0,100,0.8,北西,1.4,北北西,
2018-06-22 01:30:00+09:00,1002.2,1005.0,--,20.0,100,1.8,北西,2.4,北西,
2018-06-22 01:40:00+09:00,1002.2,1005.0,--,19.9,100,2.2,西北西,2.9,西北西,
2018-06-22 01:50:00+09:00,1002.3,1005.1,--,19.9,100,2.8,西北西,3.5,北西,
2018-06-22 02:00:00+09:00,1002.4,1005.2,--,20.1,100,2.5,西北西,3.3,西北西,
2018-06-22 02:10:00+09:00,1002.7,1005.5,--,20.3,100 ),2.3,西北西,3.1,西北西,
2018-06-22 02:20:00+09:00,1002.7,1005.5,--,20.1,100,2.3,西北西,3.0,西北西,
2018-06-22 02:30:00+09:00,1002.8,1005.6,--,20.1,100,2.2,北西,2.9,北西,
2018-06-22 02:40:00+09:00,1003.0,1005.8,--,20.2,100,2.9,北西,4.0,西北西,
2018-06-22 02:50:00+09:00,1003.0,1005.8,--,20.2,100,2.6,西北西,3.3,北西,
2018-06-22 03:00:00+09:00,1003.1,1005.9,--,20.0,100,2.3,北西,2.9,西北西,
2018-06-22 03:10:00+09:00,1003.1,1005.9,--,20.0,100,2.7,北西,4.0,北西,
2018-06-22 03:20:00+09:00,1003.2,1006.0,--,20.0,100,2.4,北西,3.8,北西,
2018-06-22 03:30:00+09:00,1003.2,1006.0,--,19.9,100,1.4,北西,2.1,西北西,
2018-06-22 03:40:00+09:00,1003.2,1006.0,--,19.9,100 ),1.8,北西,2.5,北西,
2018-06-22 03:50:00+09:00,1003.3,1006.1,--,19.7,100,1.3,北西,2.1,北西,
2018-06-22 04:00:00+09:00,1003.4,1006.2,--,19.7,×,1.3,西北西,1.5,西北西,
2018-06-22 04:10:00+09:00,1003.5,1006.3,--,19.5,×,1.4,西北西,1.6,西北西,
2018-06-22 04:20:00+09:00,1003.7,1006.5,--,19.6,×,1.8,西北西,2.1,北西,
2018-06-22 04:30:00+09:00,1003.9,1006.7,--,19.7,×,1.3,北西,2.0,北西,0.0
2018-06-22 04:40:00+09:00,1004.1,1006.9,--,19.5,×,1.3,北西,1.8,北西,0.0
2018-06-22 04:50:00+09:00,1004.1,1006.9,--,19.6,×,1.3,西北西,1.7,西,0.0
2018-06-22 05:00:00+09:00,1004.3,1007.1,--,19.6,×,1.5,西,1.9,西,0.0
