timestamp,local_atm,sea_level_atm,precipitation,temperature,relative_humidity,ave_wind_speed,wind_direction_ave,max_wind_speed,wind_direction_max,sunshine_duration
2018-06-28 00:10:00+09:00,1001.2,1003.9,--,26.4,79,7.9,南南西,13.8,南南西,
2018-06-28 00:20:00+09:00,1001.3,1004.0,--,26.4,79,7.0,南南西,12.9,南南西,
2018-06-28 00:30:00+09:00,1001.5,1004.2,--,26.4,80,6.0,南南西,12.1,南南西,
2018-06-28 00:40:00+09:00,1001.6,1004.3,--,26.4,80,6.8,南南西,10.8,南南西,
2018-06-28 00:50:00+09:00,1001.5,1004.2,--,26.4,80,6.6,南南西,12.1,南南西,
2018-06-28 01:00:00+09:00,1001.6,1004.3,--,26.3,81,6.3,南南西,10.8,南,
2018-06-28 01:10:00+09:00,1001.7,1004.4,--,26.3,81,6.1,南南西,13.0,南西,
2018-06-28 01:20:00+09:00,1001.7,1004.4,--,26.2,82,6.4,南南西,12.3,西南西,
2018-06-28 01:30:00+09:00,1001.6,1004.3,--,26.2,82,6.4,南南西,12.8,南南西,
2018-06-28 01:40:00+09:00,1001.6,1004.3,--,26.3,81,7.4,南南西,13.6,南西,
2018-06-28 01:50:00+09:00,1001.7,1004.4,--,26.3,82,7.2,南南西,13.5,南南西,
2018-06-28 02:00:00+09:00,1001.8,1004.5,--,26.3,82,6.6,南南西,11.6,南西,
2018-06-28 02:10:00+09:00,1001.6,1004.3,--,26.2,82,7.8,南南西,13.9,西南西,
2018-06-28 02:20:00+09:00,1001.4,1004.1,--,26.2,82,6.8,南南西,11.1,南南西,
2018-06-28 02:30:00+09:00,1001.4,1004.1,--,26.3,82,5.7,南南西,12.1,南西,
2018-06-28 02:40:00+09:00,1001.4,1004.1,--,26.3,82,6.2,南南西,11.2,南南西,
2018-06-28 02:50:00+09:00,1001.5,1004.2,--,26.3,82,6.0,南南西,10.3,南西,
2018-06-28 03:00:00+09:00,1001.5,1004.2,--,26.3,82,5.1,南南西,9.3,南南西,
2018-06-28 03:10:00+09:00,1001.3,1004.0,--,26.3,81,5.7,南南西,9.6,南南西,
2018-06-28 03:20:00+09:00,1001.4,1004.1,--,26.5,80,7.2,南南西,13.8,南,
2018-06-28 03:30:00+09:00,1001.5,1004.2,--,26.5,80,7.4,南南西,12.5,南南西,
2018-06-28 03:40:00+09:00,1001.4,1004.1,--,26.6,80,6.7,南南西,12.4,南西,
2018-06-28 03:50:00+09:00,1001.5,1004.2,--,26.5,80,6.5,南南西,13.2,南南西,
2018-06-28 04:00:00+09:00,1001.5,1004.2,--,26.6,79,7.4,南南西,12.7,南南西,
2018-06-28 04:10:00+09:00,1001.6,1004.3,--,26.6,79,6.1,南南西,11.4,南南西,
2018-06-28 04:20:00+09:00,1001.5,1004.2,--,26.5,80,5.6,南,11.0,南南西,
2018-06-28 04:30:00+09:00,1001.6,1004.3,0.0,26.5,80,6.2,南,11.3,南南西,0.0
