timestamp,local_atm,sea_level_atm,precipitation,temperature,relative_humidity,ave_wind_speed,wind_direction_ave,max_wind_speed,wind_direction_max,sunshine_duration
2018-09-14 00:10:00+09:00,1016.7,1019.5,0.5,21.7,100,1.1,北北西,2.5,北西,
2018-09-14 00:20:00+09:00,1016.7,1019.5,0.0,21.7,100,0.9,北,1.6,北西,
2018-09-14 00:30:00+09:00,1016.8,1019.6,0.0,21.8,100,1.7,北西,2.5,北西,
2018-09-14 00:40:00+09:00,1016.8,1019.6,0.0,21.9,100,2.5,西北西,3.5,西北西,
2018-09-14 00:50:00+09:00,1016.8,1019.6,0.0,21.8,100,3.1,北西,4.2,北西,
2018-09-14 01:00:00+09:00,1016.9,1019.7,0.0,21.6,99,3.7,北西,5.3,北西,
2018-09-14 01:10:00+09:00,1016.8,1019.6,0.0,21.6,98,2.5,北西,4.4,北西,
2018-09-14 01:20:00+09:00,1016.9,1019.7,0.0,21.6,98,2.4,北西,3.7,北西,
2018-09-14 01:30:00+09:00,1016.6,1019.4,0.5,21.5,100,2.0,北西,2.7,北西,
2018-09-14 01:40:00+09:00,1016.8,1019.6,0.0,21.5,100,2.4,北西,3.4,北西,
2018-09-14 01:50:00+09:00,1016.7,1019.5,0.0,21.5,100,2.7,北西,4.0,北西,
2018-09-14 02:00:00+09:00,1016.7,1019.5,0.0,21.5,100,2.8,北西,4.2,北西,
2018-09-14 02:10:00+09:00,1016.7,1019.5,0.0,21.4,100,1.9,北西,3.3,北西,
2018-09-14 02:20:00+09:00,1016.7,1019.5,0.0,21.4,100,3.0,北西,4.0,北西,
2018-09-14 02:30:00+09:00,1016.9,1019.7,0.0,21.4,100,3.1,北西,4.0,北西,
2018-09-14 02:40:00+09:00,1016.8,1019.6,0.0,21.3,100,3.2,北西,4.8,北西,
2018-09-14 02:50:00+09:00,1016.7,1019.5,0.0,21.3,100,3.6,北西,4.9,西北西,
2018-09-14 03:00:00+09:00,1016.8,1019.6,0.0,21.3,100,3.3,北西,4.8,西北西,
2018-09-14 03:10:00+09:00,1016.8,1019.6,0.0,21.3,100,3.2,西北西,4.1,北西,
2018-09-14 03:20:00+09:00,1016.8,1019.6,0.0,21.3,100,3.1,北西,4.5,北西,
2018-09-14 03:30:00+09:00,1016.6,1019.4,0.0,21.3,100,2.9,北西,4.0,西北西,
2018-09-14 03:40:00+09:00,1016.6,1019.4,0.0,21.4,100,2.5,北北西,4.2,北北西,
2018-09-14 03:50:00+09:00,1016.7,1019.5,0.0,21.3,99,2.2,北北西,4.1,北西,
2018-09-14 04:00:00+09:00,1016.8,1019.6,--,21.3,99,1.4,北北西,2.7,北北西,
2018-09-14 04:10:00+09:00,1016.8,1019.6,--,21.2,98,2.7,北北西,5.4,西北西,
2018-09-14 04:20:00+09:00,1016.8,1019.6,0.0,21.2,98,2.0,北北西,5.1,北北西,
2018-09-14 04:30:00+09:00,1016.9,1019.7,--,21.2,98,1.4,北,3.8,北北西,
2018-09-14 04:40:00+09:00,1017.0,1019.8,0.0,21.1,99,1.2,北,3.3,北,
2018-09-14 04:50:00+09:00,1017.1,1019.9,--,21.1,98,1.2,北北西,2.4,北,
2018-09-14 05:00:00+09:00,1017.1,1019.9,0.0,21.1,99,1.0,北,2.6,北北東,
2018-09-14 05:10:00+09:00,1017.1,1019.9,0.0,21.0,99,0.9,北北東,2.6,東北東,
2018-09-14 05:20:00+09:00,1017.2,1020.0,--,21.1,98,1.4,北北西,2.8,北北西,
2018-09-14 05:30:00+09:00,1017.3,1020.1,--,21.0,98,1.4,北北西,2.8,北,0.0
2018-09-14 05:40:00+09:00,1017.3,1020.1,0.0,21.1,98,2.0,北北西,3.4,北北西,0.0
2018-09-14 05:50:00+09:00,1017.4,1020.2,0.0,21.2,97,1.9,北,3.3,北北西,0.0
2018-09-14 06:00:00+09:00,1017.4,1020.2,0.0,21.2,98,1.9,北北西,3.3,北北西,0.0
2018-09-14 06:10:00+09:00,1017.4,1020.2,0.0,21.2,98,2.1,北北西,4.0,北北西,0.0
2018-09-14 06:20:00+09:00,1017.4,1020.2,0.5,21.2,99,2.0,北,4.3,北北西,0.0
2018-09-14 06:30:00+09:00,1017.2,1020.0,0.0,21.2,99,1.7,北北東,3.4,北北東,0.0
2018-09-14 06:40:00+09:00,1017.2,1020.0,0.0,21.2,99,1.6,北,3.3,北北西,0.0
2018-09-14 06:50:00+09:00,1017.4,1020.2,0.5,21.3,99,1.3,北,2.9,北東,0.0
2018-09-14 07:00:00+09:00,1017.4,1020.2,0.0,21.2,100,1.6,北北西,3.1,北,0.0
2018-09-14 07:10:00+09:00,1017.5,1020.3,0.0,21.1,100,0.8,北北西,1.7,北北東,0.0
2018-09-14 07:20:00+09:00,1017.8,1020.6,0.5,20.9,100,2.2,北西,5.2,北西,0.0
2018-09-14 07:30:00+09:00,1017.7,1020.5,0.0,21.0,100,1.8,北北西,3.6,北西,0.0
2018-09-14 07:40:00+09:00,1017.6,1020.4,0.5,21.1,100,1.4,北,2.5,北北西,0.0
2018-09-14 07:50:00+09:00,1017.5,1020.3,1.0,21.1,100,0.7,北,2.4,北東,0.0
2018-09-14 08:00:00+09:00,1017.6,1020.4,0.5,21.1,100,1.1,北,2.6,北東,0.0
2018-09-14 08:10:00+09:00,1017.6,1020.4,0.5,21.1,100,1.3,北北東,2.2,北東,0.0
2018-09-14 08:20:00+09:00,1017.7,1020.5,0.0,21.2,100,1.4,北,2.9,北東,0.0
2018-09-14 08:30:00+09:00,1017.7,1020.5,0.5,21.3,100,1.1,北,2.9,北北東,0.0
2018-09-14 08:40:00+09:00,1017.7,1020.5,0.0,21.3,100,1.0,北北西,2.7,北北西,0.0
2018-09-14 08:50:00+09:00,1017.8,1020.6,0.0,21.4,100,1.5,北北西,2.9,北西,0.0
2018-09-14 09:00:00+09:00,1017.6,1020.4,0.0,21.7,100,1.8,北北東,3.6,北北東,0.0
2018-09-14 09:10:00+09:00,1017.6,1020.4,0.0,21.4,99,2.1,北北東,3.9,北,0.0
2018-09-14 09:20:00+09:00,1017.6,1020.4,0.5,21.6,99,1.8,北北東,3.8,北北東,0.0
2018-09-14 09:30:00+09:00,1017.7,1020.5,0.0,21.9,98,2.0,北東,3.4,北北東,0.0
