timestamp,local_atm,sea_level_atm,precipitation,temperature,relative_humidity,ave_wind_speed,wind_direction_ave,max_wind_speed,wind_direction_max,sunshine_duration
2018-06-16 00:10:00+09:00,1007.3,1010.2,0.0,15.3,96,4.8,北北東,12.2,北北東,
2018-06-16 00:20:00+09:00,1007.3,1010.2,0.0,15.4,96,4.5,北北東,8.5,北北東,
2018-06-16 00:30:00+09:00,1007.4,1010.3,0.0,15.4,96,5.0,北北東,9.7,東北東,
2018-06-16 00:40:00+09:00,1007.3,1010.2,0.0,15.4,96,2.6,北北東,7.3,北北東,
2018-06-16 00:50:00+09:00,1007.4,1010.3,0.0,15.3,96,4.1,北北東,11.0,北北東,
2018-06-16 01:00:00+09:00,1007.3,1010.2,0.0,15.2,95,3.8,北北東,9.1,北東,
2018-06-16 01:10:00+09:00,1007.4,1010.3,0.0,15.1,96,4.1,北北東,10.1,北北東,
2018-06-16 01:20:00+09:00,1007.4,1010.3,0.0,15.1,92,4.4,北北東,10.4,北東,
2018-06-16 01:30:00+09:00,1007.4,1010.3,0.0,14.9,93,4.6,北北東,9.6,北北東,
2018-06-16 01:40:00+09:00,1007.6,1010.5,0.0,15.1,90,4.1,北北東,10.3,北北東,
2018-06-16 01:50:00+09:00,1007.5,1010.4,0.0,15.2,89,3.9,北北東,8.9,北,
2018-06-16 02:00:00+09:00,1007.6,1010.5,0.0,15.2,89,3.0,北北東,9.8,北北東,
2018-06-16 02:10:00+09:00,1007.4,1010.3,0.0,15.1,91,3.4,北北東,6.5,北北西,
2018-06-16 02:20:00+09:00,1007.4,1010.3,0.0,15.1,92,2.9,北北東,6.9,北北東,
2018-06-16 02:30:00+09:00,1007.4,1010.3,0.0,15.1,91,3.1,北北東,6.7,北北東,
2018-06-16 02:40:00+09:00,1007.5,1010.4,0.0,15.1,91,3.8,北,9.8,北北東,
2018-06-16 02:50:00+09:00,1007.5,1010.4,0.0,15.1,89,3.8,北北東,7.0,北東,
2018-06-16 03:00:00+09:00,1007.7,1010.6,0.0,15.1,90,2.7,北,5.9,北北東,
2018-06-16 03:10:00+09:00,1007.6,1010.5,0.0,15.0,93,2.5,北北東,6.6,北東,
2018-06-16 03:20:00+09:00,1007.5,1010.4,0.5,14.8,97,2.2,北,4.5,北東,
2018-06-16 03:30:00+09:00,1007.7,1010.6,0.5,14.8,98,2.5,北北西,7.0,北東,
2018-06-16 03:40:00+09:00,1007.7,1010.6,0.5,14.7,99,1.6,北北西,4.2,北西,
2018-06-16 03:50:00+09:00,1007.9,1010.8,0.0,14.7,100,1.7,北北西,3.4,北,
2018-06-16 04:00:00+09:00,1008.1,1011.0,0.0,14.5,100,2.0,北北西,3.9,北西,
2018-06-16 04:10:00+09:00,1008.0,1010.9,0.5,14.4,100,1.6,北北西,3.5,北,
2018-06-16 04:20:00+09:00,1008.2,1011.1,0.0,14.3,100,2.1,北北西,3.9,北,
2018-06-16 04:30:00+09:00,1008.2,1011.1,0.0,14.3,100,2.5,北北西,4.8,北西,0.0
2018-06-16 04:40:00+09:00,1008.3,1011.2,0.5,14.4,100,2.0,北北西,4.0,北西,0.0
2018-06-16 04:50:00+09:00,1008.4,1011.3,0.0,14.3,100,1.6,北北西,3.5,北北西,0.0
2018-06-16 05:00:00+09:00,1008.5,1011.4,0.5,14.5,100,2.3,北,5.5,北,0.0
2018-06-16 05:10:00+09:00,1008.7,1011.6,0.0,14.5,100,2.3,北,5.6,北北西,0.0
2018-06-16 05:20:00+09:00,1008.8,1011.7,0.0,14.4,100,2.3,北北東,5.4,北東,0.0
2018-06-16 05:30:00+09:00,1008.7,1011.6,0.0,14.3,97,2.9,北北東,7.6,北北東,0.0
2018-06-16 05:40:00+09:00,1008.9,1011.8,0.0,14.4,98,3.0,北北東,6.3,北東,0.0
2018-06-16 05:50:00+09:00,1009.0,1011.9,0.0,14.5,97,2.3,北北東,4.6,北北東,0.0
2018-06-16 06:00:00+09:00,1009.2,1012.1,0.0,14.7,97,2.5,北北東,5.0,北北東,0.0
2018-06-16 06:10:00+09:00,1009.3,1012.2,0.0,14.6,96,2.4,北北東,7.3,北北東,0.0
2018-06-16 06:20:00+09:00,1009.3,1012.2,0.0,14.6,96,3.3,北北東,5.7,北北東,0.0
2018-06-16 06:30:00+09:00,1009.3,1012.2,0.0,14.6,95,2.4,北北東,4.9,北東,0.0
2018-06-16 06:40:00+09:00,1009.6,1012.5,0.0,14.4,97,3.2,北北東,6.6,北北東,0.0
2018-06-16 06:50:00+09:00,1009.5,1012.4,--,14.4,97,3.8,北北東,8.0,北北東,0.0
2018-06-16 07:00:00+09:00,1009.5,1012.4,--,14.6,93,3.3,北北東,6.6,北東,0.0
2018-06-16 07:10:00+09:00,1009.7,1012.6,--,14.5,95,3.2,北北東,7.8,北,0.0
2018-06-16 07:20:00+09:00,1009.7,1012.6,--,14.5,94,3.6,北北東,7.7,北,0.0
2018-06-16 07:30:00+09:00,1009.9,1012.8,0.0,14.5,97,3.4,北北東,6.9,北北東,0.0
2018-06-16 07:40:00+09:00,1009.9,1012.8,0.0,14.7,93,3.6,北北東,7.2,北北東,0.0
2018-06-16 07:50:00+09:00,1009.9,1012.8,0.0,14.7,94,3.1,北北東,6.7,北東,0.0
2018-06-16 08:00:00+09:00,1009.8,1012.7,0.0,14.9,91,3.6,北北東,7.4,北東,0.0
2018-06-16 08:10:00+09:00,1009.8,1012.7,0.0,14.9,90,3.9,北北東,7.3,北東,0.0
2018-06-16 08:20:00+09:00,1009.9,1012.8,0.0,15.0,94,2.9,北北東,6.8,北北東,0.0
2018-06-16 08:30:00+09:00,1010.0,1012.9,0.0,14.8,90,3.7,北北東,7.2,北北東,0.0
2018-06-16 08:40:00+09:00,1010.0,1012.9,0.0,14.8,94,2.8,北北東,7.0,北東,0.0
2018-06-16 08:50:00+09:00,1010.0,1012.9,--,15.0,91,4.1,北北東,7.8,北北東,0.0
2018-06-16 09:00:00+09:00,1010.1,1013.0,--,14.9,93,4.5,北北東,7.3,北北東,0.0
2018-06-16 09:10:00+09:00,1010.1,1013.0,--,15.1,87,4.4,北北東,7.9,北北東,0.0
2018-06-16 09:20:00+09:00,1010.3,1013.2,--,15.0,86,3.4,北北東,8.0,北東,0.0
2018-06-16 09:30:00+09:00,1010.2,1013.1,--,15.3,87,3.3,北東,5.7,北北東,0.0
2018-06-16 09:40:00+09:00,1010.2,1013.1,--,15.4,85,2.8,北東,5.8,北東,0.0
2018-06-16 09:50:00+09:00,1010.3,1013.2,--,15.4,84,3.7,北東,8.0,北北東,0.0
2018-06-16 10:00:00+09:00,1010.3,1013.2,--,15.5,91,2.6,北東,7.0,東北東,0.0
2018-06-16 10:10:00+09:00,1010.3,1013.2,--,15.5,87,2.6,北東,5.1,東北東,0.0
2018-06-16 10:20:00+09:00,1010.3,1013.2,--,15.8,89,3.5,東北東,7.3,東北東,0.0
2018-06-16 10:30:00+09:00,1010.4,1013.3,--,15.8,88,2.9,北東,6.2,北北東,0.0
2018-06-16 10:40:00+09:00,1010.4,1013.3,--,15.6,86,3.3,北北東,6.2,北北東,0.0
2018-06-16 10:50:00+09:00,1010.4,1013.3,--,16.4,85,3.1,北東,6.6,北東,0.0
2018-06-16 11:00:00+09:00,1010.6,1013.5,--,16.1,86,3.5,北東,5.9,北東,0.0
2018-06-16 11:10:00+09:00,1010.5,1013.4,--,16.4,81,3.5,北東,5.6,北東,0.0
2018-06-16 11:20:00+09:00,1010.5,1013.4,--,16.8,81,3.4,東北東,6.6,北北東,0.0
2018-06-16 11:30:00+09:00,1010.4,1013.3,--,17.2,78,3.1,東北東,6.9,北東,0.0
2018-06-16 11:40:00+09:00,1010.5,1013.4,--,17.5,74,3.8,北東,7.4,東,5.0
2018-06-16 11:50:00+09:00,1010.4,1013.2,--,18.3,77,3.5,北東,6.7,東北東,0.0
2018-06-16 12:00:00+09:00,1010.3,1013.2,--,17.5,78,3.8,東北東,6.5,東北東,0.0
2018-06-16 12:10:00+09:00,1010.4,1013.3,--,17.7,79,3.6,東北東,6.8,東北東,0.0
2018-06-16 12:20:00+09:00,1010.5,1013.4,--,17.7,76,3.5,北東,6.2,北東,0.0
2018-06-16 12:30:00+09:00,1010.6,1013.5,--,17.2,77,2.3,北東,4.2,東北東,0.0
2018-06-16 12:40:00+09:00,1010.5,1013.4,--,17.0,79,2.7,東北東,5.5,東北東,0.0
2018-06-16 12:50:00+09:00,1010.5,1013.4,--,17.3,78,1.8,東北東,4.7,東南東,0.0
2018-06-16 13:00:00+09:00,1010.4,1013.3,--,17.3,77,2.3,東北東,4.4,北東,0.0
2018-06-16 13:10:00+09:00,1010.4,1013.3,--,17.5,75,2.1,東北東,4.3,北東,0.0
2018-06-16 13:20:00+09:00,1010.4,1013.3,--,17.5,74,2.2,東北東,5.1,東,0.0
2018-06-16 13:30:00+09:00,1010.2,1013.1,--,17.6,75,3.4,東北東,6.2,東,0.0
2018-06-16 13:40:00+09:00,1010.2,1013.1,--,17.4,74,2.8,東北東,6.2,北東,0.0
2018-06-16 13:50:00+09:00,1010.2,1013.1,--,17.5,73,3.2,東北東,6.5,北東,0.0
2018-06-16 14:00:00+09:00,1010.3,1013.2,--,17.3,78,3.7,東北東,6.7,東北東,0.0
2018-06-16 14:10:00+09:00,1010.3,1013.2,--,17.2,77,2.4,東,8.6,東,0.0
2018-06-16 14:20:00+09:00,1010.2,1013.1,--,17.6,75,3.6,東,6.4,東,0.0
2018-06-16 14:30:00+09:00,1010.1,1013.0,--,17.5,76,2.7,東,5.2,東南東,0.0
2018-06-16 14:40:00+09:00,1010.1,1013.0,--,17.4,75,2.5,東,5.6,北東,0.0
2018-06-16 14:50:00+09:00,1010.1,1013.0,--,17.4,77,3.4,東,7.1,東南東,0.0
2018-06-16 15:00:00+09:00,1010.3,1013.2,0.0,17.1,77,2.6,東北東,7.1,東南東,0.0
2018-06-16 15:10:00+09:00,1010.4,1013.3,--,17.0,76,2.0,東北東,5.8,北東,0.0
2018-06-16 15:20:00+09:00,1010.5,1013.4,--,17.1,78,3.0,北東,5.6,北東,0.0
2018-06-16 15:30:00+09:00,1010.6,1013.5,--,17.3,79,2.4,北東,5.0,東,0.0
2018-06-16 15:40:00+09:00,1010.6,1013.5,--,17.0,74,3.5,東北東,6.8,東北東,0.0
2018-06-16 15:50:00+09:00,1010.4,1013.3,--,17.2,75,2.5,東,5.0,東,0.0
2018-06-16 16:00:00+09:00,1010.4,1013.3,--,17.2,77,2.6,東南東,6.2,東南東,0.0
2018-06-16 16:10:00+09:00,1010.4,1013.3,0.0,17.1,77,3.0,東北東,6.1,東北東,0.0
2018-06-16 16:20:00+09:00,1010.5,1013.4,--,16.9,78,1.9,東,5.2,東北東,0.0
2018-06-16 16:30:00+09:00,1010.4,1013.3,--,16.9,76,3.2,東,5.7,東南東,0.0
2018-06-16 16:40:00+09:00,1010.6,1013.5,--,16.9,77,3.1,東北東,6.6,北東,0.0
2018-06-16 16:50:00+09:00,1010.7,1013.6,--,16.7,77,2.7,東北東,5.6,東北東,0.0
2018-06-16 17:00:00+09:00,1010.8,1013.7,--,16.8,77,2.6,東,5.7,東,0.0
2018-06-16 17:10:00+09:00,1010.9,1013.8,--,16.7,77,3.2,東,6.7,東北東,0.0
2018-06-16 17:20:00+09:00,1011.0,1013.9,--,16.8,77,2.9,東北東,5.5,東北東,0.0
2018-06-16 17:30:00+09:00,1011.1,1014.0,--,16.8,77,2.5,東北東,5.0,東北東,0.0
2018-06-16 17:40:00+09:00,1011.2,1014.1,--,16.7,77,2.5,東,6.5,東南東,0.0
2018-06-16 17:50:00+09:00,1011.3,1014.2,--,16.8,78,2.3,東,4.4,東,0.0
2018-06-16 18:00:00+09:00,1011.4,1014.3,--,16.7,77,2.2,東北東,5.0,北北東,0.0
2018-06-16 18:10:00+09:00,1011.6,1014.5,--,16.7,77,3.6,東,6.4,東,0.0
2018-06-16 18:20:00+09:00,1011.7,1014.6,--,16.5,77,2.6,東北東,4.9,東南東,0.0
2018-06-16 18:30:00+09:00,1011.8,1014.7,--,16.5,78,2.7,東北東,5.2,東北東,0.0
2018-06-16 18:40:00+09:00,1011.9,1014.8,--,16.3,79,1.7,東北東,4.1,東北東,0.0
2018-06-16 18:50:00+09:00,1012.0,1014.9,--,16.3,79,3.0,東北東,6.2,東北東,0.0
2018-06-16 19:00:00+09:00,1012.1,1015.0,--,16.2,82,2.6,北東,5.1,東北東,0.0
2018-06-16 19:10:00+09:00,1012.1,1015.0,--,16.3,80,2.7,北東,4.7,東北東,
2018-06-16 19:20:00+09:00,1012.2,1015.1,0.0,16.3,80,2.7,東北東,5.5,東,
2018-06-16 19:30:00+09:00,1012.2,1015.1,0.0,16.2,81,2.8,東北東,4.8,東北東,
2018-06-16 19:40:00+09:00,1012.3,1015.2,--,16.0,82,1.5,東,4.1,東,
2018-06-16 19:50:00+09:00,1012.4,1015.3,--,16.1,82,1.4,東北東,3.6,南東,
2018-06-16 20:00:00+09:00,1012.5,1015.4,--,16.1,83,1.1,東北東,3.7,北北東,
