timestamp,local_atm,sea_level_atm,precipitation,temperature,relative_humidity,ave_wind_speed,wind_direction_ave,max_wind_speed,wind_direction_max,sunshine_duration
2018-09-18 00:10:00+09:00,1011.5,1014.3,0.0,21.3,100,2.2,南東,3.7,南東,
2018-09-18 00:20:00+09:00,1011.6,1014.4,0.0,21.3,100,1.3,南南東,2.4,南南東,
2018-09-18 00:30:00+09:00,1011.6,1014.4,0.0,21.4,100,1.7,南南東,2.1,南南東,
2018-09-18 00:40:00+09:00,1011.4,1014.2,0.0,21.3,100,1.9,南東,3.3,南東,
2018-09-18 00:50:00+09:00,1011.8,1014.6,0.0,21.3,100,2.3,南南東,3.3,南南東,
2018-09-18 01:00:00+09:00,1011.7,1014.5,0.0,21.4,100,1.6,南東,2.6,東南東,
2018-09-18 01:10:00+09:00,1011.8,1014.6,0.0,21.2,100,1.5,南南東,2.8,東南東,
2018-09-18 01:20:00+09:00,1011.9,1014.7,0.0,21.3,100,2.1,南南東,3.1,南南東,
2018-09-18 01:30:00+09:00,1011.8,1014.6,0.0,21.3,100,1.7,南南東,2.5,南南東,
2018-09-18 01:40:00+09:00,1011.8,1014.6,--,21.2,100,1.7,南南東,2.9,南,
2018-09-18 01:50:00+09:00,1011.8,1014.6,0.0,21.1,100,1.9,南南東,3.1,南東,
2018-09-18 02:00:00+09:00,1011.7,1014.5,--,21.1,100,2.1,南南東,3.2,南南東,
2018-09-18 02:10:00+09:00,1011.7,1014.5,--,21.2,100,2.4,南南東,3.3,南南東,
2018-09-18 02:20:00+09:00,1011.7,1014.5,--,21.0,100,2.4,南,3.3,南,
2018-09-18 02:30:00+09:00,1011.7,1014.5,--,21.0,100,2.2,南南東,3.3,南南東,
2018-09-18 02:40:00+09:00,1011.7,1014.5,--,21.1,100,1.7,南南東,2.9,南南東,
2018-09-18 02:50:00+09:00,1011.6,1014.4,--,21.0,100,1.9,南南東,3.2,南南東,
2018-09-18 03:00:00+09:00,1011.8,1014.6,--,21.1,100,1.3,南南東,1.7,南南東,
2018-09-18 03:10:00+09:00,1011.9,1014.7,--,21.1,100,1.3,南,1.8,南,
2018-09-18 03:20:00+09:00,1011.8,1014.6,--,21.2,100,0.7,南,1.4,南,
2018-09-18 03:30:00+09:00,1011.8,1014.6,--,21.1,100,1.2,南南東,1.6,南南東,
2018-09-18 03:40:00+09:00,1011.8,1014.6,--,21.0,100,0.9,南南東,1.4,南南東,
2018-09-18 03:50:00+09:00,1011.9,1014.7,--,21.2,100,1.3,南南東,1.8,南,
2018-09-18 04:00:00+09:00,1011.9,1014.7,--,21.0,100,1.4,南南東,2.2,南南東,
2018-09-18 04:10:00+09:00,1011.9,1014.7,--,21.0,100,1.4,南,1.8,南南東,
2018-09-18 04:20:00+09:00,1012.0,1014.8,--,21.0,100,0.6,南南東,1.0,南東,
2018-09-18 04:30:00+09:00,1012.0,1014.8,0.0,21.0,100,0.8,南東,1.1,南南東,
2018-09-18 04:40:00+09:00,1012.0,1014.8,--,21.2,100,1.0,南,1.4,南南西,
2018-09-18 04:50:00+09:00,1011.9,1014.7,--,21.0,100,1.6,南南東,3.3,南東,
2018-09-18 05:00:00+09:00,1012.1,1014.9,--,21.0,100,2.0,南東,2.9,南東,
2018-09-18 05:10:00+09:00,1012.2,1015.0,--,20.7,100,1.6,南南東,2.7,南南東,
2018-09-18 05:20:00+09:00,1012.3,1015.1,--,20.6,100,1.0,東南東,1.4,東南東,
2018-09-18 05:30:00+09:00,1012.4,1015.2,--,20.7,100,0.5,東,1.0,東南東,0.0
2018-09-18 05:40:00+09:00,1012.5,1015.3,--,20.7,100,0.4,西北西,0.8,南南西,0.0
2018-09-18 05:50:00+09:00,1012.6,1015.4,--,20.7,100,0.3,南西,0.7,南西,0.0
2018-09-18 06:00:00+09:00,1012.5,1015.3,--,20.6,100,0.1,静穏,0.4,西,0.0
2018-09-18 06:10:00+09:00,1012.6,1015.4,--,20.8,100,0.5,西南西,0.8,西,0.0
2018-09-18 06:20:00+09:00,1012.7,1015.5,--,20.8,100,0.9,南南西,1.4,南南西,0.0
2018-09-18 06:30:00+09:00,1012.8,1015.6,--,21.1,100,0.6,南南西,1.1,南南西,1.0
2018-09-18 06:40:00+09:00,1012.9,1015.7,--,21.3,100,1.0,西,1.3,西北西,2.0
2018-09-18 06:50:00+09:00,1012.9,1015.7,--,21.4,100,1.5,北西,1.7,北西,0.0
